dataset,method,ir,seed,classifier,auprc,auroc,f1,balanced_acc,ir_before,ir_after,n_train,n_test
S1,SMOTETomek,20,42,RF,0.27690991130359977,0.8622634643377001,0.37735849056603776,0.8489810771470161,18.65306122445173,0.9999999999998863,963,241
S1,SMOTETomek,20,42,LR,0.19766105956260147,0.8631732168850073,0.25882352941176473,0.822962154294032,18.65306122445173,0.9999999999998863,963,241
S1,SMOTETomek,20,42,DT,0.22759700080075707,0.8555312954876274,0.4,0.8555312954876274,18.65306122445173,0.9999999999998863,963,241
S1,SMOTETomek,20,42,XGB,0.39870065224644086,0.8977438136826783,0.35294117647058826,0.8094978165938864,18.65306122445173,0.9999999999998863,963,241
S1,SMOTETomek,20,0,KNN,0.10322190650870967,0.7008733624454148,0.19230769230769232,0.6319141193595342,18.65306122445173,0.9999999999998849,963,241
S1,SMOTETomek,20,0,RF,0.16324688624712305,0.8211426491994178,0.22727272727272727,0.6493813682678311,18.65306122445173,0.9999999999998849,963,241
S1,SMOTETomek,20,0,LR,0.09907704193287185,0.7398107714701601,0.15384615384615385,0.618995633187773,18.65306122445173,0.9999999999998849,963,241
S1,SMOTETomek,20,0,DT,0.11580535646925688,0.6910480349344978,0.26666666666666666,0.6910480349344978,18.65306122445173,0.9999999999998849,963,241
S1,SMOTETomek,20,0,XGB,0.16080291369997332,0.8304221251819505,0.21739130434782608,0.645014556040757,18.65306122445173,0.9999999999998849,963,241
S1,SMOTETomek,20,1,KNN,0.33244596214642896,0.8528020378457061,0.32142857142857145,0.7985807860262009,18.65306122445173,0.9999999999998828,963,241
S1,SMOTETomek,20,1,RF,0.5540830141526393,0.8977438136826784,0.34782608695652173,0.7765647743813682,18.65306122445173,0.9999999999998828,963,241
S1,SMOTETomek,20,1,LR,0.19605436518699604,0.8515283842794759,0.2597402597402597,0.7965793304221251,18.65306122445173,0.9999999999998828,963,241
S1,SMOTETomek,20,1,DT,0.13110724832716536,0.7261644832605533,0.2857142857142857,0.7261644832605532,18.65306122445173,0.9999999999998828,963,241
S1,SMOTETomek,20,1,XGB,0.4630887482350707,0.8777292576419213,0.4,0.8225982532751092,18.65306122445173,0.9999999999998828,963,241
S1,SMOTETomek,20,2,KNN,0.18088174620386754,0.7953056768558953,0.2727272727272727,0.6932314410480349,18.65306122445173,0.9999999999998853,963,241
S1,SMOTETomek,20,2,RF,0.2125325832417819,0.7705604075691412,0.20512820512820512,0.616448326055313,18.65306122445173,0.9999999999998853,963,241
S1,SMOTETomek,20,2,LR,0.14125154912371085,0.767467248908297,0.2191780821917808,0.717612809315866,18.65306122445173,0.9999999999998853,963,241
S1,SMOTETomek,20,2,DT,0.0865283540802213,0.6208151382823871,0.21621621621621623,0.6208151382823872,18.65306122445173,0.9999999999998853,963,241
S1,SMOTETomek,20,2,XGB,0.3565726111213427,0.811863173216885,0.21052631578947367,0.61863173216885,18.65306122445173,0.9999999999998853,963,241
S1,SMOTETomek,20,3,KNN,0.17692181699060933,0.7883915574963609,0.3137254901960784,0.7656477438136826,18.65306122445173,0.9999999999998833,963,241
S1,SMOTETomek,20,3,RF,0.3069615631940829,0.8236899563318777,0.3333333333333333,0.741448326055313,18.65306122445173,0.9999999999998833,963,241
S1,SMOTETomek,20,3,LR,0.1201992243076228,0.7882096069868996,0.19801980198019803,0.7441775836972344,18.65306122445173,0.9999999999998833,963,241
S1,SMOTETomek,20,3,DT,0.14835105463347165,0.7370815138282387,0.3181818181818182,0.7370815138282387,18.65306122445173,0.9999999999998833,963,241
S1,SMOTETomek,20,3,XGB,0.3554651326261441,0.8094978165938864,0.2978723404255319,0.7305312954876274,18.65306122445173,0.9999999999998833,963,241
S1,SMOTETomek,50,42,KNN,0.14741860836259177,0.8432203389830509,0.17777777777777778,0.823728813559322,49.52631578921302,0.9999999999998895,960,241
S1,SMOTETomek,50,42,RF,0.1929002402572671,0.8305084745762712,0.18604651162790697,0.8279661016949154,49.52631578921302,0.9999999999998895,960,241
S1,SMOTETomek,50,42,LR,0.1422551885626191,0.911864406779661,0.14285714285714285,0.8728813559322034,49.52631578921302,0.9999999999998895,960,241
S1,SMOTETomek,50,42,DT,0.09303826648224989,0.8322033898305086,0.1951219512195122,0.8322033898305086,49.52631578921302,0.9999999999998895,960,241
S1,SMOTETomek,50,42,XGB,0.3288609112709832,0.8720338983050848,0.17777777777777778,0.823728813559322,49.52631578921302,0.9999999999998895,960,241
S1,SMOTETomek,50,0,KNN,0.10653032997431336,0.8224576271186441,0.14285714285714285,0.7279661016949153,49.52631578921302,0.9999999999998896,960,241
S1,SMOTETomek,50,0,RF,0.1329438982070561,0.8326271186440678,0.11428571428571428,0.6406779661016949,49.52631578921302,0.9999999999998896,960,241
S1,SMOTETomek,50,0,LR,0.047769345398640625,0.6644067796610169,0.04938271604938271,0.5432203389830508,49.52631578921302,0.9999999999998896,960,241
S1,SMOTETomek,50,0,DT,0.038254584392986214,0.6385593220338983,0.1111111111111111,0.6385593220338983,49.52631578921302,0.9999999999998896,960,241
S1,SMOTETomek,50,0,XGB,0.3285191548937254,0.7966101694915254,0.1111111111111111,0.6385593220338983,49.52631578921302,0.9999999999998896,960,241
S1,SMOTETomek,50,1,KNN,0.10223814912611592,0.7385593220338984,0.17647058823529413,0.7449152542372881,49.52631578921302,0.99999999999989,960,241
S1,SMOTETomek,50,1,RF,0.2505779490219324,0.801271186440678,0.1875,0.7491525423728813,49.52631578921302,0.99999999999989,960,241
S1,SMOTETomek,50,1,LR,0.06841634138285833,0.688135593220339,0.10666666666666667,0.7601694915254238,49.52631578921302,0.99999999999989,960,241
S1,SMOTETomek,50,1,DT,0.07258446947243627,0.7470338983050848,0.18181818181818182,0.7470338983050847,49.52631578921302,0.99999999999989,960,241
S1,SMOTETomek,50,1,XGB,0.49152649846482444,0.7550847457627118,0.1875,0.7491525423728813,49.52631578921302,0.99999999999989,960,241
S1,SMOTETomek,50,2,KNN,0.040212838662435926,0.6271186440677966,0.10526315789473684,0.6343220338983051,49.52631578921302,0.9999999999998905,960,241
S1,SMOTETomek,50,2,RF,0.09340051373246394,0.5483050847457627,0.06896551724137931,0.551271186440678,49.52631578921302,0.9999999999998905,960,241
S1,SMOTETomek,50,2,LR,0.07292982456140351,0.7483050847457627,0.1,0.7495762711864407,49.52631578921302,0.9999999999998905,960,241
S1,SMOTETomek,50,2,DT,0.026121319897253508,0.5576271186440678,0.07692307692307693,0.5576271186440678,49.52631578921302,0.9999999999998905,960,241
S1,SMOTETomek,50,2,XGB,0.10016363737474056,0.6432203389830508,0.06666666666666667,0.5491525423728814,49.52631578921302,0.9999999999998905,960,241
S1,SMOTETomek,50,3,KNN,0.04888537974364574,0.631779661016949,0.13333333333333333,0.6512711864406779,49.52631578921302,0.9999999999998908,960,241
S1,SMOTETomek,50,3,RF,0.0981348207604925,0.6580508474576272,0.16,0.6618644067796611,49.52631578921302,0.9999999999998908,960,241
S1,SMOTETomek,50,3,LR,0.09924494082901769,0.7889830508474576,0.0963855421686747,0.7432203389830508,49.52631578921302,0.9999999999998908,960,241
S1,SMOTETomek,50,3,DT,0.05689257722452743,0.6661016949152542,0.17391304347826086,0.6661016949152543,49.52631578921302,0.9999999999998908,960,241
S1,SMOTETomek,50,3,XGB,0.10422616937593897,0.7063559322033899,0.17391304347826086,0.6661016949152543,49.52631578921302,0.9999999999998908,960,241
S1,GMR,5,42,KNN,0.45689400268541314,0.7838713409695707,0.47368421052631576,0.6719888927455745,4.61849710982392,4.923076923073768,972,244
S1,GMR,5,42,RF,0.46784526238195223,0.8027305333796135,0.49382716049382713,0.6877820201318986,4.61849710982392,4.923076923073768,972,244
S1,GMR,5,42,LR,0.3568008954549776,0.7511280805275946,0.4426229508196721,0.6846002545412473,4.61849710982392,4.923076923073768,972,244
S1,GMR,5,42,DT,0.2776888703685643,0.6471132708550272,0.4186046511627907,0.6471132708550272,4.61849710982392,4.923076923073768,972,244
S1,GMR,5,42,XGB,0.5625855625764826,0.8307879208608122,0.4691358024691358,0.6736665509660997,4.61849710982392,4.923076923073768,972,244
S1,GMR,5,0,KNN,0.603628069662878,0.8847622353349531,0.6590909090909091,0.7974083073007058,4.61849710982392,4.826923076919983,972,244
S1,GMR,5,0,RF,0.6328544250051205,0.8930348258706468,0.6222222222222222,0.7783177137567974,4.61849710982392,4.826923076919983,972,244
S1,GMR,5,0,LR,0.34216388015263566,0.7595163716302209,0.4297520661157025,0.6729723475645031,4.61849710982392,4.826923076919983,972,244
S1,GMR,5,0,DT,0.40662954087468006,0.7700451232211037,0.5858585858585859,0.7700451232211037,4.61849710982392,4.826923076919983,972,244
S1,GMR,5,0,XGB,0.6310574159303491,0.8828531759805623,0.5806451612903226,0.7567395580238343,4.61849710982392,4.826923076919983,972,244
S1,GMR,5,1,KNN,0.5137600956280541,0.8343746384357285,0.5555555555555556,0.7101700798333912,4.61849710982392,4.923076923073768,972,244
S1,GMR,5,1,RF,0.5480609239836308,0.8580932546569477,0.5,0.6861043619113734,4.61849710982392,4.923076923073768,972,244
S1,GMR,5,1,LR,0.3495445517529857,0.7770450075205368,0.4,0.6438736549809094,4.61849710982392,4.923076923073768,972,244
S1,GMR,5,1,DT,0.35535222603465066,0.7127154923059124,0.5227272727272727,0.7127154923059122,4.61849710982392,4.923076923073768,972,244
S1,GMR,5,1,XGB,0.5962451791173613,0.8837787805160245,0.5063291139240507,0.6927571445100081,4.61849710982392,4.923076923073768,972,244
S1,GMR,5,2,KNN,0.6466542455943431,0.8849936364688187,0.627906976744186,0.7741524933472175,4.61849710982392,4.801282051278974,972,244
S1,GMR,5,2,RF,0.6835647983444042,0.8823903737128312,0.6097560975609756,0.7558718037718385,4.61849710982392,4.801282051278974,972,244
S1,GMR,5,2,LR,0.44957325840888807,0.7999537197732269,0.48484848484848486,0.7303019784796945,4.61849710982392,4.801282051278974,972,244
S1,GMR,5,2,DT,0.39676790782395055,0.7409464306375102,0.5681818181818182,0.7409464306375102,4.61849710982392,4.801282051278974,972,244
S1,GMR,5,2,XGB,0.6934246456877047,0.8944810829573064,0.6265060240963856,0.7674997107485826,4.61849710982392,4.801282051278974,972,244
S1,GMR,5,3,KNN,0.45569291912318455,0.7922596320721971,0.5609756097560976,0.7276408654402406,4.61849710982392,4.814102564099478,972,244
S1,GMR,5,3,RF,0.5250627587516049,0.8132592849704963,0.6024096385542169,0.7533842415827838,4.61849710982392,4.814102564099478,972,244
S1,GMR,5,3,LR,0.3199258030363734,0.7215665856762699,0.4473684210526316,0.7087816730301979,4.61849710982392,4.814102564099478,972,244
S1,GMR,5,3,DT,0.3748797269575005,0.7201781788730764,0.5411764705882353,0.7201781788730764,4.61849710982392,4.814102564099478,972,244
S1,GMR,5,3,XGB,0.571919842738177,0.8265648501677659,0.5714285714285714,0.7367812102279301,4.61849710982392,4.814102564099478,972,244
S1,GMR,10,42,KNN,0.47497849181419916,0.8100059559261465,0.5,0.6865197538217193,9.276595744670983,10.08235294116461,966,242
S1,GMR,10,42,RF,0.33154444629838553,0.7713917014095693,0.35,0.6293428628151678,9.276595744670983,10.08235294116461,966,242
S1,GMR,10,42,LR,0.2551268484946681,0.7953146714314077,0.35789473684210527,0.7439944411355965,9.276595744670983,10.08235294116461,966,242
S1,GMR,10,42,DT,0.12163914449530536,0.5675997617629541,0.21739130434782608,0.5675997617629541,9.276595744670983,10.08235294116461,966,242
S1,GMR,10,42,XGB,0.4110649448487841,0.8187413142743697,0.35555555555555557,0.6419495731586262,9.276595744670983,10.08235294116461,966,242
S1,GMR,10,0,KNN,0.27993582591044625,0.8051419495731585,0.2926829268292683,0.6030375223347231,9.276595744670983,10.08235294116461,966,242
S1,GMR,10,0,RF,0.37245559675646644,0.8768115942028987,0.46511627906976744,0.6945602541195156,9.276595744670983,10.08235294116461,966,242
S1,GMR,10,0,LR,0.2527634841314579,0.7770498312487591,0.3225806451612903,0.7005161802660314,9.276595744670983,10.08235294116461,966,242
S1,GMR,10,0,DT,0.18828602227811714,0.6545562835020845,0.36,0.6545562835020846,9.276595744670983,10.08235294116461,966,242
S1,GMR,10,0,XGB,0.3892817247671534,0.8670835814969228,0.46808510638297873,0.709450069485805,9.276595744670983,10.08235294116461,966,242
S1,GMR,10,1,KNN,0.5580905260747158,0.8324399444113559,0.6511627906976745,0.7906491959499702,9.276595744670983,10.035294117635253,966,242
S1,GMR,10,1,RF,0.5578945530689311,0.8314472900536033,0.6666666666666666,0.8101052213619218,9.276595744670983,10.035294117635253,966,242
S1,GMR,10,1,LR,0.2280414223274026,0.7982926345046655,0.3838383838383838,0.7829064919594997,9.276595744670983,10.035294117635253,966,242
S1,GMR,10,1,DT,0.4245418613007546,0.7860829859043081,0.6222222222222222,0.7860829859043081,9.276595744670983,10.035294117635253,966,242
S1,GMR,10,1,XGB,0.5833510898508183,0.8706571371848323,0.7111111111111111,0.8341274568195354,9.276595744670983,10.035294117635253,966,242
S1,GMR,10,2,KNN,0.33937635543051403,0.7692078618225133,0.42105263157894735,0.6579313083184435,9.276595744670983,9.999999999988235,966,242
S1,GMR,10,2,RF,0.38261781318613264,0.7686122692078619,0.5,0.7014095691880087,9.276595744670983,9.999999999988235,966,242
S1,GMR,10,2,LR,0.3028266122977595,0.8206273575540995,0.375,0.7657335715703792,9.276595744670983,9.999999999988235,966,242
S1,GMR,10,2,DT,0.27742006518428586,0.7116339090728607,0.4782608695652174,0.7117331745086362,9.276595744670983,9.999999999988235,966,242
S1,GMR,10,2,XGB,0.4343202242265894,0.8583482231486996,0.3902439024390244,0.6510819932499503,9.276595744670983,9.999999999988235,966,242
S1,GMR,10,3,KNN,0.538473425720015,0.8751240817947191,0.6511627906976745,0.7906491959499702,9.276595744670983,10.047058823517592,966,242
S1,GMR,10,3,RF,0.5662062284114392,0.8848520945006949,0.5116279069767442,0.7185824895771292,9.276595744670983,10.047058823517592,966,242
S1,GMR,10,3,LR,0.21794055744817514,0.7689100655151876,0.3119266055045872,0.7120309708159618,9.276595744670983,10.047058823517592,966,242
S1,GMR,10,3,DT,0.2862498502814708,0.7418106015485407,0.4727272727272727,0.7392297002183839,9.276595744670983,10.047058823517592,966,242
S1,GMR,10,3,XGB,0.5779134725503402,0.9119515584673418,0.5882352941176471,0.7964065912249354,9.276595744670983,10.047058823517592,966,242
S1,GMR,20,42,KNN,0.4318752881512217,0.8038573508005822,0.4444444444444444,0.6622998544395924,18.65306122445173,20.133333333288594,963,241
S1,GMR,20,42,RF,0.4609001062955358,0.8618995633187774,0.5217391304347826,0.7390829694323144,18.65306122445173,20.133333333288594,963,241
S1,GMR,20,42,LR,0.19869103387587184,0.8620815138282387,0.27848101265822783,0.8360625909752547,18.65306122445173,20.133333333288594,963,241
S1,GMR,20,42,DT,0.12208390963577684,0.6426491994177583,0.2962962962962963,0.6426491994177583,18.65306122445173,20.133333333288594,963,241
S1,GMR,20,42,XGB,0.4204064996922339,0.8000363901018924,0.45454545454545453,0.6974163027656477,18.65306122445173,20.133333333288594,963,241
S1,GMR,20,0,KNN,0.09749802410590792,0.6382823871906842,0.10526315789473684,0.528566229985444,18.65306122445173,20.19999999995511,963,241
S1,GMR,20,0,RF,0.14063094610475335,0.7558224163027656,0.0,0.4847161572052402,18.65306122445173,20.19999999995511,963,241
S1,GMR,20,0,LR,0.09960249833535788,0.7394468704512372,0.13333333333333333,0.5816957787481805,18.65306122445173,20.19999999995511,963,241
S1,GMR,20,0,DT,0.05258759797141539,0.5176491994177583,0.08333333333333333,0.5176491994177583,18.65306122445173,20.19999999995511,963,241
S1,GMR,20,0,XGB,0.19627294555628044,0.8595342066957787,0.17391304347826086,0.5636826783114993,18.65306122445173,20.19999999995511,963,241
S1,GMR,20,1,KNN,0.4690008393327896,0.8331513828238719,0.5,0.6666666666666666,18.65306122445173,20.155555555510766,963,241
S1,GMR,20,1,RF,0.6407392313771982,0.8768195050946144,0.5555555555555556,0.7061499272197962,18.65306122445173,20.155555555510766,963,241
S1,GMR,20,1,LR,0.18968785899114504,0.8493449781659389,0.24,0.7570960698689957,18.65306122445173,20.155555555510766,963,241
S1,GMR,20,1,DT,0.34208527180518883,0.779839883551674,0.5833333333333334,0.7807496360989811,18.65306122445173,20.155555555510766,963,241
S1,GMR,20,1,XGB,0.6565168219579984,0.9112081513828238,0.6,0.7456331877729258,18.65306122445173,20.155555555510766,963,241
S1,GMR,20,2,KNN,0.29571230982019364,0.678311499272198,0.35294117647058826,0.6206331877729258,18.65306122445173,20.17777777773294,963,241
S1,GMR,20,2,RF,0.2660278662885803,0.6926855895196508,0.3333333333333333,0.6184497816593886,18.65306122445173,20.17777777773294,963,241
S1,GMR,20,2,LR,0.14397368414202208,0.7667394468704513,0.24242424242424243,0.7328966521106259,18.65306122445173,20.17777777773294,963,241
S1,GMR,20,2,DT,0.07919218863202265,0.5715065502183406,0.21052631578947367,0.5724163027656477,18.65306122445173,20.17777777773294,963,241
S1,GMR,20,2,XGB,0.39991908477923177,0.7902110625909753,0.3157894736842105,0.6162663755458515,18.65306122445173,20.17777777773294,963,241
S1,GMR,20,3,KNN,0.17319444041435744,0.732896652110626,0.34782608695652173,0.6513828238719068,18.65306122445173,20.155555555510766,963,241
S1,GMR,20,3,RF,0.29961352658529955,0.7472707423580786,0.36363636363636365,0.653566229985444,18.65306122445173,20.155555555510766,963,241
S1,GMR,20,3,LR,0.12116641076519787,0.7903930131004366,0.20618556701030927,0.7529112081513829,18.65306122445173,20.155555555510766,963,241
S1,GMR,20,3,DT,0.11234439834024895,0.6097161572052402,0.2727272727272727,0.6097161572052402,18.65306122445173,20.155555555510766,963,241
S1,GMR,20,3,XGB,0.4247913893671244,0.8109534206695778,0.34782608695652173,0.6513828238719068,18.65306122445173,20.155555555510766,963,241
S1,GMR,50,42,KNN,0.504149377593361,0.8847457627118644,0.0,0.5,49.52631578921302,52.11111111082161,960,241
S1,GMR,50,42,RF,0.38853032997431336,0.8588983050847459,0.3333333333333333,0.6,49.52631578921302,52.11111111082161,960,241
S1,GMR,50,42,LR,0.14528549159292212,0.9127118644067796,0.14285714285714285,0.8728813559322034,49.52631578921302,52.11111111082161,960,241
S1,GMR,50,42,DT,0.216597510373444,0.6,0.3333333333333333,0.6,49.52631578921302,52.11111111082161,960,241
S1,GMR,50,42,XGB,0.27492063492063495,0.9432203389830509,0.0,0.4978813559322034,49.52631578921302,52.11111111082161,960,241
S1,GMR,50,0,KNN,0.1263715998155832,0.8521186440677966,0.0,0.4978813559322034,49.52631578921302,52.27777777748735,960,241
S1,GMR,50,0,RF,0.1916320885200553,0.7275423728813559,0.0,0.4978813559322034,49.52631578921302,52.27777777748735,960,241
S1,GMR,50,0,LR,0.046599537016994326,0.6728813559322034,0.05194805194805195,0.5516949152542373,49.52631578921302,52.27777777748735,960,241
S1,GMR,50,0,DT,0.05659751037344399,0.5915254237288136,0.2,0.5915254237288136,49.52631578921302,52.27777777748735,960,241
S1,GMR,50,0,XGB,0.40625407697325505,0.8504237288135593,0.5,0.6978813559322035,49.52631578921302,52.27777777748735,960,241
S1,GMR,50,1,KNN,0.288298755186722,0.7796610169491526,0.3333333333333333,0.6,49.52631578921302,52.166666666376855,960,241
S1,GMR,50,1,RF,0.32544161232957913,0.7584745762711865,0.3333333333333333,0.6,49.52631578921302,52.166666666376855,960,241
S1,GMR,50,1,LR,0.06925724030413802,0.6915254237288135,0.10810810810810811,0.7622881355932203,49.52631578921302,52.166666666376855,960,241
S1,GMR,50,1,DT,0.05659751037344399,0.5915254237288136,0.2,0.5915254237288136,49.52631578921302,52.166666666376855,960,241
S1,GMR,50,1,XGB,0.3903846153846154,0.9161016949152542,0.25,0.5957627118644068,49.52631578921302,52.166666666376855,960,241
S1,GMR,50,2,KNN,0.232448132780083,0.6686440677966101,0.3333333333333333,0.6,49.52631578921302,52.11111111082161,960,241
S1,GMR,50,2,RF,0.22983943712790908,0.6194915254237289,0.3333333333333333,0.6,49.52631578921302,52.11111111082161,960,241
S1,GMR,50,2,LR,0.07353687920307836,0.7550847457627119,0.0975609756097561,0.7453389830508474,49.52631578921302,52.11111111082161,960,241
S1,GMR,50,2,DT,0.06659751037344398,0.5936440677966102,0.2222222222222222,0.5936440677966102,49.52631578921302,52.11111111082161,960,241
S1,GMR,50,2,XGB,0.08668608567356798,0.551271186440678,0.0,0.4978813559322034,49.52631578921302,52.11111111082161,960,241
S1,GMR,50,3,KNN,0.029097510373443984,0.5656779661016949,0.0,0.5,49.52631578921302,52.27777777748735,960,241
S1,GMR,50,3,RF,0.08073465262261942,0.7313559322033899,0.0,0.4978813559322034,49.52631578921302,52.27777777748735,960,241
S1,GMR,50,3,LR,0.09851648520503968,0.785593220338983,0.0975609756097561,0.7453389830508474,49.52631578921302,52.27777777748735,960,241
S1,GMR,50,3,DT,0.02074688796680498,0.489406779661017,0.0,0.4894067796610169,49.52631578921302,52.27777777748735,960,241
S1,GMR,50,3,XGB,0.17262849599867996,0.8029661016949153,0.0,0.4957627118644068,49.52631578921302,52.27777777748735,960,241
S2,None,5,42,KNN,0.9989583333333334,0.9989518229166667,0.9979166666666667,0.9979166666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,42,RF,0.9996909216616764,0.9997265625,0.9958419958419958,0.9958333333333333,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,42,LR,0.6350747091379257,0.4628385416666667,0.46219382321618746,0.47395833333333337,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,42,DT,0.9896224773834378,0.9927083333333333,0.9927007299270073,0.9927083333333333,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,42,XGB,0.9982185174227577,0.9985177951388888,0.99375,0.99375,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,0,KNN,1.0,1.0,0.9989572471324296,0.9989583333333334,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,0,RF,0.9998509991386001,0.9998611111111111,0.9948078920041536,0.9947916666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,0,LR,0.6371294754570145,0.4778602430555555,0.4827586206896552,0.484375,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,0,DT,0.991705647955648,0.9947916666666666,0.9947970863683663,0.9947916666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,0,XGB,0.9997968764396681,0.9998003472222221,0.9958419958419958,0.9958333333333333,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,1,KNN,1.0,1.0,0.9989594172736732,0.9989583333333334,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,1,RF,0.9973794358470234,0.9987044270833334,0.9968847352024922,0.996875,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,1,LR,0.6436291910097232,0.4747048611111111,0.4773922187171398,0.4822916666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,1,DT,0.9937673611111111,0.9958333333333333,0.9958333333333333,0.9958333333333333,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,1,XGB,0.9997869251264576,0.9997960069444445,0.997920997920998,0.9979166666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,2,KNN,1.0,1.0,0.9989572471324296,0.9989583333333334,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,2,RF,0.9998142031732437,0.9998307291666666,0.9948186528497409,0.9947916666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,2,LR,0.6575374539192238,0.5004644097222222,0.5015045135406219,0.4822916666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,2,DT,0.9896907216494846,0.9947916666666667,0.9948186528497409,0.9947916666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,2,XGB,0.99893646024371,0.9990950520833333,0.9968782518210197,0.996875,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,3,KNN,0.9968663465903729,0.9979014756944445,0.9958333333333333,0.9958333333333333,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,3,RF,0.9998154277578649,0.9998328993055555,0.9927310488058152,0.9927083333333333,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,3,LR,0.6453708568804699,0.4821397569444444,0.48586387434554973,0.48854166666666665,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,3,DT,0.9885808926080892,0.9916666666666667,0.9916492693110647,0.9916666666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,5,3,XGB,0.9999697169771897,0.9999696180555555,0.9968782518210197,0.996875,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,42,KNN,0.9989583333333334,0.9989518229166667,0.9979166666666667,0.9979166666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,42,RF,0.9996909216616764,0.9997265625,0.9958419958419958,0.9958333333333333,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,42,LR,0.6350747091379257,0.4628385416666667,0.46219382321618746,0.47395833333333337,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,42,DT,0.9896224773834378,0.9927083333333333,0.9927007299270073,0.9927083333333333,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,42,XGB,0.9982185174227577,0.9985177951388888,0.99375,0.99375,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,0,KNN,1.0,1.0,0.9989572471324296,0.9989583333333334,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,0,RF,0.9998509991386001,0.9998611111111111,0.9948078920041536,0.9947916666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,0,LR,0.6371294754570145,0.4778602430555555,0.4827586206896552,0.484375,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,0,DT,0.991705647955648,0.9947916666666666,0.9947970863683663,0.9947916666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,0,XGB,0.9997968764396681,0.9998003472222221,0.9958419958419958,0.9958333333333333,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,1,KNN,1.0,1.0,0.9989594172736732,0.9989583333333334,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,1,RF,0.9973794358470234,0.9987044270833334,0.9968847352024922,0.996875,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,1,LR,0.6436291910097232,0.4747048611111111,0.4773922187171398,0.4822916666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,1,DT,0.9937673611111111,0.9958333333333333,0.9958333333333333,0.9958333333333333,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,1,XGB,0.9997869251264576,0.9997960069444445,0.997920997920998,0.9979166666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,2,KNN,1.0,1.0,0.9989572471324296,0.9989583333333334,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,2,RF,0.9998142031732437,0.9998307291666666,0.9948186528497409,0.9947916666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,2,LR,0.6575374539192238,0.5004644097222222,0.5015045135406219,0.4822916666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,2,DT,0.9896907216494846,0.9947916666666667,0.9948186528497409,0.9947916666666667,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,2,XGB,0.99893646024371,0.9990950520833333,0.9968782518210197,0.996875,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,3,KNN,0.9968663465903729,0.9979014756944445,0.9958333333333333,0.9958333333333333,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,3,RF,0.9998154277578649,0.9998328993055555,0.9927310488058152,0.9927083333333333,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,3,LR,0.6453708568804699,0.4821397569444444,0.48586387434554973,0.48854166666666665,0.9999999999999479,0.9999999999999479,3840,960
S2,None,10,3,DT,0.9885808926080892,0.9916666666666667,0.9916492693110647,0.9916666666666667,0.9999999999999479,0.9999999999999479,3840,960
